group	map	name	width	height	warp_count	region	map_type	header_offset	layout_offset	events_offset
26	7	火箭队基地	5	7	2	133	8	0x9EEC30	0x8C4FF4	0xBAECB8
26	8	西尔佛公司	36	22	5	134	9	0x9EEC4C	0x8C5648	0xBAEEE0
26	9	西尔佛公司	36	22	7	134	9	0x9EEC68	0x8C5C9C	0xBAF01C
26	10	西尔佛公司	36	22	11	134	9	0x9EEC84	0x8C62F0	0xBAF160
26	11	西尔佛公司	36	22	7	134	9	0x9EECA0	0x8C6944	0xBAF2D8
26	12	西尔佛公司	36	22	7	134	9	0x9EECBC	0x8C6F98	0xBAF4D4
26	13	西尔佛公司	31	19	5	134	9	0x9EECD8	0x8C7458	0xBAF630
26	14	西尔佛公司	31	19	6	134	9	0x9EECF4	0x8C7918	0xBAF85C
26	15	西尔佛公司	31	19	7	134	9	0x9EED10	0x8C7DD8	0xBAF980
26	16	西尔佛公司	31	19	5	134	9	0x9EED2C	0x8C8298	0xBAFB00
26	17	西尔佛公司	17	19	6	134	9	0x9EED48	0x8C8544	0xBAFC1C
26	18	西尔佛公司	17	20	3	134	9	0x9EED64	0x8C8810	0xBAFDE8
26	19	西尔佛公司	5	7	1	134	8	0x9EED80	0x8C887C	0xBAFE10
26	20	宝可梦屋	38	35	10	135	9	0x9EED9C	0x8C9304	0xBAFF7C
26	21	宝可梦屋	38	38	5	135	9	0x9EEDB8	0x8C9E70	0xBB003C
26	22	宝可梦屋	38	35	8	135	9	0x9EEDD4	0x8CA8F8	0xBB0108
26	23	宝可梦屋	38	35	2	135	9	0x9EEDF0	0x8CB380	0xBB027C
26	24	狩猎地带	51	36	13	136	8	0x9EEE0C	0x8CC1FC	0xBB0400
26	25	狩猎地带	54	35	7	136	8	0x9EEE28	0x8CD0E4	0xBB04D0
26	26	狩猎地带	57	40	13	136	8	0x9EEE44	0x8CE2D8	0xBB05D0
26	27	狩猎地带	48	36	11	136	8	0x9EEE60	0x8CF07C	0xBB06C0
26	28	狩猎地带	13	11	3	136	8	0x9EEE7C	0x8CF1C0	0xBB071C
26	29	狩猎地带	13	11	3	136	8	0x9EEE98	0x8CF304	0xBB0790
26	30	狩猎地带	13	11	3	136	8	0x9EEEB4	0x8CF448	0xBB081C
26	31	狩猎地带	13	11	3	136	8	0x9EEED0	0x8CF58C	0xBB0890
26	32	狩猎地带	13	11	3	136	9	0x9EEEEC	0x8CF6D0	0xBB08D4
26	33	未知区域	40	23	2	252	4	0x9EEF08	0x8CFE24	0xBB09D0
26	34	未知区域	40	23	2	252	8	0x9EEF24	0x8D0578	0xBB0B14
26	35	未知区域	40	23	1	252	8	0x9EEF40	0x8D0CCC	0xBB0C20
26	36	宝可梦联盟	13	13	2	137	8	0x9EEF5C	0x8D0E44	0xBB0C5C
26	37	宝可梦联盟	13	13	2	137	8	0x9EEF78	0x8D0FBC	0xBB0C98
26	38	宝可梦联盟	13	13	2	137	8	0x9EEF94	0x8D1134	0xBB0CD4
26	39	宝可梦联盟	28	24	2	137	8	0x9EEFB0	0x8D1698	0xBB0D10
26	40	宝可梦联盟	13	20	2	137	8	0x9EEFCC	0x8D18C4	0xBB0EA4
26	41	宝可梦联盟	11	13	1	137	9	0x9EEFE8	0x8D1A08	0xBB0F50
26	42	岩山隧道	48	40	6	138	4	0x9EF004	0x8D292C	0xBB1108
26	43	岩山隧道	48	40	4	138	4	0x9EF020	0x8D3850	0xBB1414
26	44	双子岛	38	24	7	139	8	0x9EF03C	0x8D3F94	0xBB14D8
26	45	双子岛	38	23	11	139	8	0x9EF058	0x8D468C	0xBB15A4
26	46	双子岛	38	24	11	139	8	0x9EF074	0x8D4DD0	0xBB1658
26	47	双子岛	38	24	9	139	8	0x9EF090	0x8D5514	0xBB1750
26	48	双子岛	38	24	4	139	8	0x9EF0AC	0x8D5C58	0xBB1838
26	49	宝可梦塔	24	20	4	140	8	0x9EF0C8	0x8D603C	0xBB1938
26	50	宝可梦塔	24	20	2	140	8	0x9EF0E4	0x8D6420	0xBB19C4
26	51	宝可梦塔	24	20	2	140	8	0x9EF100	0x8D6804	0xBB1A48
26	52	宝可梦塔	24	20	2	140	8	0x9EF11C	0x8D6BE8	0xBB1B0C
26	53	宝可梦塔	24	20	2	140	8	0x9EF138	0x8D6FCC	0xBB1C84
26	54	宝可梦塔	24	20	2	140	8	0x9EF154	0x8D73B0	0xBB1E28
26	55	宝可梦塔	24	20	1	140	8	0x9EF170	0x8D7794	0xBB1F10
26	56	无人发电厂	49	40	4	142	9	0x9EF18C	0x8D8708	0xBB2164
26	57	火箭队基地	99	60	9	133	9	0x9EF1A8	0x8E7A58	0xBB2A24
26	58	火箭队基地	34	28	2	133	8	0x9EF1C4	0x8E81EC	0xBB2EB4
26	59	25号道路	50	55	2	125	0	0x9EF1E0	0x8E9BA0	0xBB31E8
26	60	25号道路	18	17	1	125	9	0x9EF1FC	0x8E9E28	0xBB325C
26	61	火箭队基地	30	70	2	133	8	0x9EF218	0x8EAEB4	0xBB3860
26	62	火箭队基地	18	17	3	133	9	0x9EF234	0x8EB13C	0xBB3A80
26	63	火箭队基地	18	17	1	133	9	0x9EF250	0x8EB3C4	0xBB3BBC
26	64	红莲岛	24	50	0	96	3	0x9EF26C	0x8EBD48	0xBB3C48
26	65	常青市	29	27	1	89	9	0x9EF288	0x95D7F0	0xBB3EDC
26	66	紫苑镇	24	20	3	92	8	0x9EF2A4	0x974000	0xBB3FC8
26	67	紫苑镇	24	20	2	92	8	0x9EF2C0	0x9743E4	0xBB4094
26	68	紫苑镇	99	60	2	92	8	0x9EF2DC	0x977270	0xBB4668
26	69	紫苑镇	52	36	2	92	8	0x9EF2F8	0x978134	0xBB47CC
26	70	紫苑镇	24	20	3	92	8	0x9EF314	0x978518	0xBB48F8
26	71	紫苑镇	24	20	2	92	8	0x9EF330	0x9788FC	0xBB495C
26	72	紫苑镇	24	20	3	92	8	0x9EF34C	0x978CE0	0xBB49F8
26	73	紫苑镇	24	20	1	92	8	0x9EF368	0x9790C4	0xBB4B54
26	74	紫苑镇	18	17	2	92	8	0x9EF384	0x97934C	0xBB4BA8
26	75	西尔佛公司	18	17	2	134	9	0x9EF3A0	0x9795D4	0xBB4C5C
26	76	西尔佛公司	24	80	2	134	9	0x9EF3BC	0x97A4F8	0xBB5244
26	77	西尔佛公司	31	19	1	134	9	0x9EF3D8	0x97A9B8	0xBB5380
26	78	宝可梦屋	38	38	2	135	9	0x9EF3F4	0x97B524	0xBB54F4
26	79	宝可梦屋	38	35	1	135	9	0x9EF410	0x97BFAC	0xBB56C8
26	80	无人发电厂	23	24	1	142	9	0x9EF42C	0x99636C	0xBB57F4
26	81	玉虹市	18	17	1	94	9	0x9EF448	0x9A670C	0xBB5858
26	82	火箭队基地	9	9	1	133	4	0x9EF464	0x9A6A38	0xBB58D4
26	83	宝可梦联盟	13	20	0	137	0	0x9EF480	0x9A8FF4	0xBB59F0
26	84	西尔佛公司	20	20	1	134	9	0x9EF49C	0x9E25E0	0xBB5A7C
26	85	西尔佛公司	22	17	1	134	9	0x9EF4B8	0x9E28F0	0xBB5B14
26	86	火箭队基地	24	28	0	133	9	0x9EF4D4	0x9E2E54	0xBB5C3C
26	87	火箭队基地	35	22	1	133	0	0x9EF4F0	0x9E5C38	0xBB5D6C
27	0	一之岛	19	11	1	143	8	0x9EF50C	0x8B1284	0xBB5E60
27	1	一之岛	11	9	1	143	8	0x9EF528	0x8B1370	0xBB5EAC
27	2	一之岛	11	9	1	143	8	0x9EF544	0x8B145C	0xBB5EE0
27	3	一之岛	17	13	1	143	8	0x9EF560	0x8B163C	0xBB5F2C
28	0	二之岛	12	10	2	144	9	0x9EF57C	0x8B1750	0xBB5FE0
28	1	二之岛	11	9	1	144	8	0x9EF598	0x8B183C	0xBB6014
28	2	二之岛	15	10	1	144	9	0x9EF5B4	0x8B198C	0xBB6078
28	3	二之岛	17	13	1	144	8	0x9EF5D0	0x8B1B6C	0xBB60C4
29	0	三之岛	11	9	1	145	8	0x9EF5EC	0x8B1C58	0xBB60EC
29	1	三之岛	15	10	1	145	8	0x9EF608	0x8B1DA8	0xBB6168
29	2	三之岛	11	9	1	145	8	0x9EF624	0x8B1E94	0xBB61E4
29	3	三之岛	11	9	1	145	8	0x9EF640	0x8B1F80	0xBB6230
29	4	三之岛	11	9	1	145	8	0x9EF65C	0x8B206C	0xBB6264
29	5	三之岛	11	9	1	145	8	0x9EF678	0x8B2158	0xBB62B0
29	6	三之岛	11	9	1	145	8	0x9EF694	0x8B2244	0xBB62E4
30	0	四之岛	12	9	1	146	8	0x9EF6B0	0x8B2340	0xBB6318
30	1	四之岛	15	10	1	146	8	0x9EF6CC	0x8B2490	0xBB63AC
30	2	四之岛	11	9	1	146	9	0x9EF6E8	0x8B257C	0xBB63F8
30	3	四之岛	11	9	1	146	8	0x9EF704	0x8B2668	0xBB657C
30	4	四之岛	17	13	1	146	8	0x9EF720	0x8B2848	0xBB65C8
30	5	四之岛	11	9	1	146	8	0x9EF73C	0x8B2934	0xBB65FC
30	6	四之岛	11	9	1	146	8	0x9EF758	0x8B2A20	0xBB6660
31	0	五之岛	15	10	1	147	8	0x9EF774	0x8B3078	0xBB66DC
31	1	五之岛	17	13	1	147	8	0x9EF790	0x8B3258	0xBB6740
31	2	五之岛	11	9	1	147	8	0x9EF7AC	0x8B3344	0xBB6774
31	3	五之岛	11	9	1	147	8	0x9EF7C8	0x8B3430	0xBB67A8
32	0	七之岛	15	10	1	148	8	0x9EF7E4	0x8B2B70	0xBB680C
32	1	七之岛	17	13	1	148	8	0x9EF800	0x8B2D50	0xBB6858
32	2	七之岛	11	9	1	148	8	0x9EF81C	0x8B2E3C	0xBB688C
32	3	七之岛	11	9	1	148	8	0x9EF838	0x8B2F28	0xBB68F0
32	4	未白镇	16	13	1	0	0	0x9EF854	0x9E90A8	0xBB693C
33	0	六之岛	11	9	1	149	8	0x9EF870	0x8B351C	0xBB697C
33	1	六之岛	11	9	1	149	8	0x9EF88C	0x8B3608	0xBB69F8
33	2	六之岛	15	10	1	149	8	0x9EF8A8	0x8B3758	0xBB6A8C
33	3	六之岛	11	9	1	149	8	0x9EF8C4	0x8B3844	0xBB6AB4
33	4	六之岛	17	13	1	149	8	0x9EF8E0	0x8B3A24	0xBB6B00
33	5	六之岛	12	9	1	149	0	0x9EF8FC	0x9A6484	0xBB6B28
34	0	三之岛港口	17	13	1	154	8	0x9EF918	0x8B5D78	0xBB6B74
34	1	豪华度假村	11	9	1	159	9	0x9EF934	0x8B5E64	0xBB6C20
34	2	歧波海岬	11	9	1	152	9	0x9EF950	0x8B5F50	0xBB6C54
34	3	水之步道	11	9	1	165	8	0x9EF96C	0x8B603C	0xBB6C94
34	4	水之步道	11	9	1	165	8	0x9EF988	0x8B6128	0xBB6CC8
34	5	七宝溪谷	11	9	1	169	8	0x9EF9A4	0x8B6214	0xBB6D2C
34	6	灯火山	18	16	2	175	4	0x9EF9C0	0x8D896C	0xBB6E88
34	7	灯火山	57	54	6	175	0	0x9EF9DC	0x8DA19C	0xBB70E4
34	8	灯火山	15	18	2	175	4	0x9EF9F8	0x8DA3DC	0xBB7108
34	9	灯火山	48	46	2	175	4	0x9EFA14	0x8DB540	0xBB7204
34	10	灯火山	15	11	2	175	4	0x9EFA30	0x8DB6B0	0xBB7228
34	11	灯火山	19	22	1	175	8	0x9EFA4C	0x8DBA18	0xBB72A4
34	12	灯火山	16	15	2	175	4	0x9EFA68	0x8DBC1C	0xBB73B8
34	13	灯火山	27	19	3	175	4	0x9EFA84	0x8DC044	0xBB745C
34	14	灯火山	11	23	2	175	4	0x9EFAA0	0x8DC264	0xBB74E0
34	15	灯火山	16	11	2	175	4	0x9EFABC	0x8DC3E8	0xBB7594
34	16	灯火山	31	23	3	175	4	0x9EFAD8	0x8DC9A0	0xBB76B0
34	17	灯火山	6	7	2	175	4	0x9EFAF4	0x8DCA18	0xBB76EC
34	18	灯火山	8	6	2	175	4	0x9EFB10	0x8DCA9C	0xBB7740
34	19	果实森林	57	47	5	176	0	0x9EFB2C	0x8DDFB4	0xBB79F8
34	20	冻瀑洞窟	30	36	3	177	4	0x9EFB48	0x8DE848	0xBB7A24
34	21	冻瀑洞窟	20	20	15	177	4	0x9EFB64	0x8DEB8C	0xBB7AC8
34	22	冻瀑洞窟	24	20	3	177	4	0x9EFB80	0x8DEF70	0xBB7B24
34	23	冻瀑洞窟	25	26	1	177	4	0x9EFB9C	0x8DF4A8	0xBB7B70
34	24	五之岛空地	29	27	2	161	9	0x9EFBB8	0x8DFAEC	0xBB7DBC
34	25	点之穴	16	11	4	180	4	0x9EFBD4	0x8DFC70	0xBB7DF0
34	26	点之穴	13	11	5	180	4	0x9EFBF0	0x8DFDB4	0xBB7E38
34	27	点之穴	13	11	5	180	4	0x9EFC0C	0x8DFEF8	0xBB7E80
34	28	点之穴	13	11	5	180	8	0x9EFC28	0x8E003C	0xBB7EC8
34	29	点之穴	13	11	5	180	8	0x9EFC44	0x8E0180	0xBB7F58
34	30	点之穴	16	15	3	180	8	0x9EFC60	0x8E0384	0xBB8074
34	31	图案灌木林	60	32	6	182	0	0x9EFC7C	0x8E12A8	0xBB81D8
34	32	变化洞窟	32	24	1	210	4	0x9EFC98	0x8E18CC	0xBB820C
34	33	迷失洞窟	11	11	2	181	4	0x9EFCB4	0x8E19E4	0xBB8230
34	34	迷失洞窟	11	11	5	181	4	0x9EFCD0	0x8E1AFC	0xBB8284
34	35	迷失洞窟	11	11	4	181	4	0x9EFCEC	0x8E1C14	0xBB82B8
34	36	迷失洞窟	11	11	4	181	4	0x9EFD08	0x8E1D2C	0xBB82EC
34	37	迷失洞窟	11	11	4	181	4	0x9EFD24	0x8E1E44	0xBB8338
34	38	迷失洞窟	11	11	4	181	4	0x9EFD40	0x8E1F5C	0xBB836C
34	39	迷失洞窟	11	11	4	181	4	0x9EFD5C	0x8E2074	0xBB83A0
34	40	迷失洞窟	11	11	4	181	4	0x9EFD78	0x8E218C	0xBB83D4
34	41	迷失洞窟	11	11	4	181	4	0x9EFD94	0x8E22A4	0xBB8408
34	42	迷失洞窟	11	11	4	181	4	0x9EFDB0	0x8E23BC	0xBB843C
34	43	迷失洞窟	11	11	1	181	4	0x9EFDCC	0x8E24D4	0xBB8488
34	44	迷失洞窟	11	11	1	181	4	0x9EFDE8	0x8E25EC	0xBB84BC
34	45	迷失洞窟	11	11	1	181	4	0x9EFE04	0x8E2704	0xBB84F0
34	46	迷失洞窟	11	11	1	181	4	0x9EFE20	0x8E281C	0xBB8524
34	47	迷失洞窟	11	11	1	181	4	0x9EFE3C	0x8E2934	0xBB8558
34	48	阿斯卡纳遗迹	23	17	2	170	4	0x9EFE58	0x8E2C68	0xBB857C
34	49	阿斯卡纳遗迹	23	17	1	170	4	0x9EFE74	0x8E2F9C	0xBB8598
34	50	阿斯卡纳遗迹	23	17	1	170	4	0x9EFE90	0x8E32D0	0xBB85B4
34	51	阿斯卡纳遗迹	23	17	1	170	4	0x9EFEAC	0x8E3604	0xBB85D0
34	52	阿斯卡纳遗迹	23	17	1	170	4	0x9EFEC8	0x8E3938	0xBB85EC
34	53	阿斯卡纳遗迹	23	17	1	170	4	0x9EFEE4	0x8E3C6C	0xBB8608
34	54	阿斯卡纳遗迹	23	17	1	170	4	0x9EFF00	0x8E3FA0	0xBB8624
34	55	三之岛	30	7	2	145	4	0x9EFF1C	0x8E4168	0xBB8648
34	56	阿斯卡纳钥匙	15	16	0	186	4	0x9EFF38	0x8E436C	0xBB865C
34	57	灯火温泉	27	39	1	195	4	0x9EFF54	0x8E4BCC	0xBB8718
34	58	火箭队仓库	24	21	1	178	8	0x9EFF70	0x8E8600	0xBB8A18
34	59	灯火山	21	20	2	175	8	0x9EFF8C	0x97C318	0xBB8A54
34	60	灯火山	50	50	2	175	8	0x9EFFA8	0x97D6C4	0xBB8B68
34	61	灯火山	27	46	1	175	0	0x9EFFC4	0x97E09C	0xBB8C1C
34	62	点之穴	50	50	2	180	8	0x9EFFE0	0x97F448	0xBB8D30
34	63	点之穴	21	20	2	180	8	0x9EFFFC	0x97F7B4	0xBB8D6C
34	64	点之穴	27	46	1	180	7	0x9F0018	0x98018C	0xBB8E20
34	65	四之岛	48	120	0	146	8	0x9F0034	0x98A73C	0xBB8E7C
34	66	六之岛	60	40	2	149	0	0x9F0050	0x98BA20	0xBB8F78
34	67	六之岛	21	27	1	149	9	0x9F006C	0x98BEB4	0xBB906C
34	68	三之岛	9	10	2	145	8	0x9F0088	0x9967A4	0xBB9090
34	69	三之岛	8	63	2	145	8	0x9F00A4	0x999DDC	0xBB90B4
34	70	三之岛	10	20	1	145	8	0x9F00C0	0x999F90	0xBB90F4
34	71	一之岛	68	48	16	143	8	0x9F00DC	0x99DB2C	0xBB9278
34	72	一之岛	27	39	2	143	8	0x9F00F8	0x99E38C	0xBB9314
34	73	一之岛	60	60	2	143	8	0x9F0114	0x99FFD0	0xBB93E0
34	74	一之岛	80	40	1	143	8	0x9F0130	0x9A18F4	0xBB9584
34	75	六之岛	80	8	2	149	8	0x9F014C	0x9A4A30	0xBB95A8
34	76	六之岛	23	18	1	149	8	0x9F0168	0x9A4D90	0xBB95DC
34	77	诞生之岛	14	12	1	200	8	0x9F0184	0x9A4F04	0xBB9634
34	78	三之岛	40	40	3	145	8	0x9F01A0	0x9A6044	0xBB9720
34	79	果实森林	20	20	1	176	0	0x9F01BC	0x9A6388	0xBB9778
35	0	未知区域	11	9	3	252	8	0x9F01D8	0x80786C	0xBB988C
35	1	未知区域	9	8	1	252	8	0x9F01F4	0x807920	0xBB9A58
35	2	未知区域	11	9	3	252	8	0x9F0210	0x807A0C	0xBB9B6C
35	3	未知区域	9	8	1	252	8	0x9F022C	0x807AC0	0xBB9D38
35	4	未知区域	13	14	2	252	8	0x9F0248	0x807C50	0xBB9EA0
36	0	古辰镇	10	9	2	1	8	0x9F0264	0x807D28	0xBB9EDC
36	1	古辰镇	10	9	2	1	8	0x9F0280	0x807E00	0xBB9F30
36	2	古辰镇	15	10	3	1	8	0x9F029C	0x807F50	0xBB9FBC
36	3	古辰镇	14	10	3	1	8	0x9F02B8	0x80808C	0xBBA048
36	4	古辰镇	11	9	2	1	8	0x9F02D4	0x808178	0xBBA0B4
37	0	武斗镇	10	8	2	2	8	0x9F02F0	0x80823C	0xBBA120
37	1	武斗镇	15	10	3	2	8	0x9F030C	0x807F50	0xBBA194
37	2	武斗镇	14	10	3	2	8	0x9F0328	0x80808C	0xBBA220
37	3	武斗镇	18	28	2	2	9	0x9F0344	0x808650	0xBBA334
37	4	武斗镇	17	9	2	2	8	0x9F0360	0x8087A8	0xBBA478
37	5	武斗镇	10	8	2	2	8	0x9F037C	0x80886C	0xBBA4CC
38	0	釜炎镇	11	8	2	3	8	0x9F0398	0x808940	0xBBA538
38	1	釜炎镇	17	19	26	3	9	0x9F03B4	0x808BEC	0xBBA6C4
38	2	釜炎镇	17	19	24	3	9	0x9F03D0	0x808E98	0xBBA7F8
38	3	釜炎镇	10	8	2	3	8	0x9F03EC	0x80823C	0xBBA864
38	4	釜炎镇	11	9	2	3	8	0x9F0408	0x808178	0xBBA8D0
38	5	釜炎镇	15	10	4	3	8	0x9F0424	0x808FE8	0xBBA97C
38	6	釜炎镇	14	10	3	3	8	0x9F0440	0x80808C	0xBBAA08
39	0	秋叶镇	11	9	2	4	8	0x9F045C	0x808178	0xBBAAA4
39	1	秋叶镇	13	14	2	4	8	0x9F0478	0x84D9AC	0xBBAB4C
39	2	秋叶镇	5	8	0	4	8	0x9F0494	0x84DA20	0xBBAB78
39	3	秋叶镇	10	9	0	4	8	0x9F04B0	0x84DAF8	0xBBABD4
39	4	秋叶镇	15	10	3	4	8	0x9F04CC	0x807F50	0xBBAC60
39	5	秋叶镇	14	10	3	4	8	0x9F04E8	0x80808C	0xBBACEC
39	6	秋叶镇	10	9	2	4	8	0x9F0504	0x807D28	0xBBAD40
39	7	秋叶镇	10	9	2	4	8	0x9F0520	0x807E00	0xBBAD7C
40	0	绿荫镇	13	14	3	5	0	0x9F053C	0x84D9AC	0xBBAF04
40	1	绿荫镇	5	8	0	5	8	0x9F0558	0x84DA20	0xBBAF30
40	2	绿荫镇	13	9	0	5	8	0x9F0574	0x84DC08	0xBBAF8C
40	3	绿荫镇	11	9	2	5	8	0x9F0590	0x808178	0xBBB010
40	4	绿荫镇	15	10	3	5	8	0x9F05AC	0x807F50	0xBBB09C
40	5	绿荫镇	14	10	3	5	8	0x9F05C8	0x80808C	0xBBB128
40	6	绿荫镇	17	8	2	5	8	0x9F05E4	0x8095F8	0xBBB1C4
40	7	绿荫镇	10	9	2	5	8	0x9F0600	0x807E00	0xBBB218
40	8	绿荫镇	10	9	2	5	8	0x9F061C	0x807D28	0xBBB26C
40	9	绿荫镇	16	13	1	5	9	0x9F0638	0x9D29C8	0xBBB328
41	0	暮水镇	15	10	3	6	8	0x9F0654	0x807F50	0xBBB3E4
41	1	暮水镇	14	10	3	6	8	0x9F0670	0x80808C	0xBBB470
41	2	暮水镇	10	9	2	6	8	0x9F068C	0x8096D0	0xBBB4C4
41	3	暮水镇	10	9	2	6	8	0x9F06A8	0x8097A8	0xBBB530
41	4	暮水镇	10	9	2	6	8	0x9F06C4	0x8096D0	0xBBB584
41	5	暮水镇	10	9	2	6	8	0x9F06E0	0x8097A8	0xBBB5F0
41	6	暮水镇	10	9	2	6	8	0x9F06FC	0x8096D0	0xBBB644
42	0	橙华市	10	9	2	7	8	0x9F0718	0x807E00	0xBBB698
42	1	橙华市	9	112	38	7	9	0x9F0734	0x809FAC	0xBBB98C
42	2	橙华市	10	9	2	7	8	0x9F0750	0x807D28	0xBBB9E0
42	3	橙华市	10	9	2	7	8	0x9F076C	0x80A084	0xBBBA34
42	4	橙华市	15	10	3	7	8	0x9F0788	0x807F50	0xBBBAD8
42	5	橙华市	14	10	3	7	8	0x9F07A4	0x80808C	0xBBBB64
42	6	橙华市	11	9	2	7	8	0x9F07C0	0x808178	0xBBBBE8
43	0	凯那市	21	15	3	8	8	0x9F07DC	0x80A320	0xBBBC74
43	1	凯那市	17	15	2	8	8	0x9F07F8	0x80A544	0xBBBCE0
43	2	凯那市	13	14	2	8	8	0x9F0814	0x84D9AC	0xBBBE48
43	3	凯那市	5	8	0	8	8	0x9F0830	0x84DA20	0xBBBE74
43	4	凯那市	10	9	0	8	8	0x9F084C	0x84DAF8	0xBBBED0
43	5	凯那市	10	9	2	8	8	0x9F0868	0x80A084	0xBBBF0C
43	6	凯那市	14	11	2	8	8	0x9F0884	0x80A6EC	0xBBC008
43	7	凯那市	20	9	3	8	8	0x9F08A0	0x80A878	0xBBC260
43	8	凯那市	20	9	1	8	8	0x9F08BC	0x80AA04	0xBBC420
43	9	凯那市	24	15	4	8	8	0x9F08D8	0x80ACF8	0xBBC554
43	10	凯那市	10	9	2	8	8	0x9F08F4	0x807E00	0xBBC5A8
43	11	凯那市	15	10	3	8	8	0x9F0910	0x807F50	0xBBC61C
43	12	凯那市	14	10	3	8	8	0x9F092C	0x80808C	0xBBC6A8
43	13	凯那市	11	9	2	8	8	0x9F0948	0x808178	0xBBC714
44	0	紫堇市	10	21	2	9	9	0x9F0964	0x80AEC0	0xBBC838
44	1	紫堇市	12	9	2	9	8	0x9F0980	0x80AFBC	0xBBC8A4
44	2	紫堇市	10	9	2	9	8	0x9F099C	0x807E00	0xBBC8E0
44	3	紫堇市	22	11	4	9	8	0x9F09B8	0x80B1C4	0xBBCBC0
44	4	紫堇市	10	9	2	9	8	0x9F09D4	0x807D28	0xBBCBFC
44	5	紫堇市	15	10	3	9	8	0x9F09F0	0x807F50	0xBBCCA0
44	6	紫堇市	14	10	3	9	8	0x9F0A0C	0x80808C	0xBBCD44
44	7	紫堇市	11	9	2	9	8	0x9F0A28	0x808178	0xBBCDB0
44	8	未知区域	28	34	3	252	9	0x9F0A44	0x9C66E4	0xBBCFAC
44	9	未知区域	32	22	2	252	9	0x9F0A60	0x9C6C88	0xBBD1A8
45	0	卡那兹市	19	9	3	10	8	0x9F0A7C	0x80B340	0xBBD234
45	1	卡那兹市	19	9	2	10	8	0x9F0A98	0x80B4BC	0xBBD2E8
45	2	卡那兹市	19	9	1	10	8	0x9F0AB4	0x82EAA8	0xBBD364
45	3	卡那兹市	11	20	2	10	9	0x9F0AD0	0x80B698	0xBBD418
45	4	卡那兹市	12	11	2	10	8	0x9F0AEC	0x80B7C4	0xBBD520
45	5	卡那兹市	15	10	3	10	8	0x9F0B08	0x807F50	0xBBD5AC
45	6	卡那兹市	14	10	3	10	8	0x9F0B24	0x80808C	0xBBD638
45	7	卡那兹市	11	9	2	10	8	0x9F0B40	0x808178	0xBBD6BC
45	8	卡那兹市	14	8	3	10	8	0x9F0B5C	0x83BCB8	0xBBD718
45	9	卡那兹市	14	8	1	10	8	0x9F0B78	0x83BDBC	0xBBD7F4
45	10	卡那兹市	13	8	2	10	8	0x9F0B94	0x80B9B4	0xBBD848
45	11	卡那兹市	11	9	2	10	8	0x9F0BB0	0x80BAA0	0xBBD89C
45	12	卡那兹市	12	9	2	10	8	0x9F0BCC	0x80B8C0	0xBBD8F0
45	13	卡那兹市	14	9	3	10	8	0x9F0BE8	0x838394	0xBBD94C
45	14	卡那兹市	14	9	2	10	8	0x9F0C04	0x8384B4	0xBBD9A0
45	15	卡那兹市	14	9	1	10	8	0x9F0C20	0x8385D4	0xBBD9EC
45	16	卡那兹市	12	9	2	10	8	0x9F0C3C	0x80B8C0	0xBBDA58
46	0	茵郁市	8	6	2	11	8	0x9F0C58	0x80BB24	0xBBDAC4
46	1	茵郁市	20	25	2	11	9	0x9F0C74	0x80BF30	0xBBDBC0
46	2	茵郁市	15	10	3	11	8	0x9F0C90	0x807F50	0xBBDC4C
46	3	茵郁市	14	10	3	11	8	0x9F0CAC	0x80808C	0xBBDCD8
46	4	茵郁市	11	9	2	11	8	0x9F0CC8	0x808178	0xBBDD5C
46	5	茵郁市	8	6	2	11	8	0x9F0CE4	0x80BFB4	0xBBDDB0
46	6	茵郁市	8	6	2	11	8	0x9F0D00	0x80BB24	0xBBDE04
46	7	茵郁市	8	6	2	11	8	0x9F0D1C	0x80BFB4	0xBBDE70
46	8	茵郁市	8	6	2	11	8	0x9F0D38	0x80BB24	0xBBDEDC
46	9	茵郁市	8	6	2	11	8	0x9F0D54	0x82A2D4	0xBBDF60
47	0	水静市	12	9	3	12	8	0x9F0D70	0x838988	0xBBDFB4
47	1	水静市	12	9	1	12	8	0x9F0D8C	0x838A84	0xBBE078
47	2	水静市	21	14	3	12	8	0x9F0DA8	0x80C37C	0xBBE28C
47	3	水静市	28	13	2	12	8	0x9F0DC4	0x80C678	0xBBE3B8
47	4	水静市	31	12	4	12	8	0x9F0DE0	0x80C984	0xBBE6D4
47	5	水静市	51	33	4	12	8	0x9F0DFC	0x80D6D0	0xBBEA50
47	6	水静市	15	10	3	12	8	0x9F0E18	0x807F50	0xBBEADC
47	7	水静市	14	10	3	12	8	0x9F0E34	0x80808C	0xBBEB68
47	8	水静市	11	9	2	12	8	0x9F0E50	0x808178	0xBBEB8C
47	9	水静市	12	14	2	12	8	0x9F0E6C	0x80D844	0xBBEC88
47	10	水静市	24	15	2	12	8	0x9F0E88	0x80ACF8	0xBBED24
47	11	水静市	10	9	2	12	8	0x9F0EA4	0x807E00	0xBBED60
47	12	水静市	10	9	2	12	8	0x9F0EC0	0x807D28	0xBBEDB4
47	13	水静市	8	8	2	12	8	0x9F0EDC	0x80949C	0xBBEDF0
47	14	水静市	10	9	2	12	8	0x9F0EF8	0x807E00	0xBBEEA4
47	15	水静市	10	9	2	12	8	0x9F0F14	0x807D28	0xBBEEF8
