group	map	index	label	x	y	elevation	destGroup	destMap	destWarp
2	61	2	出入口3: (10,5) -> 组01 地图128 #4	10	5	3	1	128	4
2	61	3	出入口4: (22,15) -> 组02 地图60 #5	22	15	3	2	60	5
2	61	4	出入口5: (9,10) -> 组01 地图47 #5	9	10	0	1	47	5
2	61	5	出入口6: (34,18) -> 组00 地图00 #0	34	18	0	0	0	0
2	62	0	出入口1: (4,3) -> 组01 地图61 #8	4	3	3	1	61	8
2	62	1	出入口2: (23,5) -> 组01 地图61 #1	23	5	3	1	61	1
2	62	2	出入口3: (31,21) -> 组02 地图63 #1	31	21	3	2	63	1
2	62	3	出入口4: (7,5) -> 组01 地图61 #2	7	5	3	1	61	2
2	62	4	出入口5: (30,21) -> 组02 地图63 #1	30	21	3	2	63	1
2	62	5	出入口6: (14,5) -> 组00 地图00 #0	14	5	0	0	0	0
2	62	6	出入口7: (2,0) -> 组00 地图00 #0	2	0	0	0	0	0
2	62	7	出入口8: (3,0) -> 组00 地图00 #0	3	0	0	0	0	0
2	63	0	出入口1: (8,3) -> 组01 地图60 #0	8	3	3	1	60	0
2	63	1	出入口2: (24,13) -> 组01 地图60 #1	24	13	3	1	60	1
2	63	2	出入口3: (11,11) -> 组01 地图60 #3	11	11	3	1	60	3
2	63	3	出入口4: (18,18) -> 组01 地图59 #7	18	18	3	1	59	7
2	63	4	出入口5: (19,18) -> 组01 地图59 #8	19	18	3	1	59	8
2	63	5	出入口6: (23,18) -> 组01 地图59 #9	23	18	3	1	59	9
2	63	6	出入口7: (20,18) -> 组01 地图59 #8	20	18	3	1	59	8
2	63	7	出入口8: (24,18) -> 组01 地图59 #9	24	18	3	1	59	9
2	63	8	出入口9: (31,22) -> 组02 地图62 #0	31	22	0	2	62	0
2	63	9	出入口10: (2,0) -> 组00 地图00 #0	2	0	0	0	0	0
2	64	0	出入口1: (30,5) -> 组01 地图65 #0	30	5	3	1	65	0
2	64	1	出入口2: (31,5) -> 组01 地图65 #1	31	5	3	1	65	1
2	64	2	出入口3: (32,5) -> 组01 地图65 #2	32	5	0	1	65	2
2	64	3	出入口4: (37,5) -> 组01 地图65 #3	37	5	3	1	65	3
2	64	4	出入口5: (38,5) -> 组01 地图65 #4	38	5	3	1	65	4
2	64	5	出入口6: (2,28) -> 组01 地图65 #5	2	28	0	1	65	5
2	64	6	出入口7: (40,26) -> 组01 地图66 #5	40	26	3	1	66	5
2	64	7	出入口8: (40,27) -> 组01 地图66 #8	40	27	3	1	66	8
2	64	8	出入口9: (2,27) -> 组01 地图63 #8	2	27	0	1	63	8
2	64	9	出入口10: (11,4) -> 组01 地图71 #1	11	4	0	1	71	1
2	64	10	出入口11: (39,14) -> 组01 地图70 #1	39	14	0	1	70	1
3	0	0	出入口1: (6,7) -> 组04 地图00 #1	6	7	0	4	0	1
3	0	1	出入口2: (15,7) -> 组04 地图02 #0	15	7	0	4	2	0
3	0	2	出入口3: (16,13) -> 组04 地图03 #0	16	13	0	4	3	0
3	0	3	出入口4: (7,9) -> 组01 地图80 #0	7	9	0	1	80	0
3	1	0	出入口1: (26,26) -> 组05 地图04 #1	26	26	0	5	4	1
3	1	1	出入口2: (25,11) -> 组05 地图00 #1	25	11	3	5	0	1
3	1	2	出入口3: (36,10) -> 组05 地图01 #1	36	10	0	5	1	1
3	1	3	出入口4: (25,18) -> 组05 地图02 #1	25	18	0	5	2	1
3	1	4	出入口5: (36,19) -> 组05 地图03 #1	36	19	0	5	3	1
3	2	0	出入口1: (17,6) -> 组06 地图00 #1	17	6	0	6	0	1
3	2	1	出入口2: (25,4) -> 组06 地图00 #3	25	4	0	6	0	3
3	2	2	出入口3: (15,16) -> 组06 地图02 #1	15	16	0	6	2	1
3	2	3	出入口4: (28,18) -> 组06 地图03 #1	28	18	0	6	3	1
3	2	4	出入口5: (33,11) -> 组06 地图04 #1	33	11	0	6	4	1
3	2	5	出入口6: (17,25) -> 组06 地图05 #1	17	25	0	6	5	1
3	2	6	出入口7: (9,30) -> 组06 地图07 #1	9	30	0	6	7	1
3	3	0	出入口1: (10,11) -> 组07 地图00 #1	10	11	0	7	0	1
3	3	1	出入口2: (30,11) -> 组07 地图01 #1	30	11	0	7	1	1
3	3	2	出入口3: (15,17) -> 组07 地图02 #1	15	17	0	7	2	1
3	3	3	出入口4: (22,19) -> 组07 地图03 #1	22	19	0	7	3	1
3	3	4	出入口5: (31,21) -> 组07 地图05 #1	31	21	0	7	5	1
3	3	5	出入口6: (13,28) -> 组07 地图06 #1	13	28	3	7	6	1
3	3	6	出入口7: (29,28) -> 组07 地图07 #1	29	28	0	7	7	1
3	3	7	出入口8: (1,12) -> 组01 地图72 #0	1	12	0	1	72	0
3	3	8	出入口9: (10,8) -> 组07 地图00 #3	10	8	3	7	0	3
3	3	9	出入口10: (31,8) -> 组07 地图01 #3	31	8	3	7	1	3
3	3	10	出入口11: (31,9) -> 组07 地图01 #3	31	9	3	7	1	3
3	3	11	出入口12: (14,28) -> 组07 地图06 #1	14	28	3	7	6	1
3	3	12	出入口13: (23,28) -> 组07 地图08 #0	23	28	0	7	8	0
3	3	13	出入口14: (17,11) -> 组07 地图09 #0	17	11	0	7	9	0
3	4	0	出入口1: (18,6) -> 组01 地图88 #1	18	6	0	1	88	1
3	4	1	出入口2: (6,4) -> 组08 地图00 #1	6	4	0	8	0	1
3	4	2	出入口3: (10,11) -> 组08 地图02 #1	10	11	0	8	2	1
3	4	3	出入口4: (5,16) -> 组08 地图03 #1	5	16	0	8	3	1
3	4	4	出入口5: (10,16) -> 组08 地图04 #1	10	16	0	8	4	1
3	4	5	出入口6: (20,16) -> 组08 地图05 #1	20	16	0	8	5	1
3	5	0	出入口1: (22,34) -> 组01 地图04 #1	22	34	3	1	4	1
3	5	1	出入口2: (23,34) -> 组01 地图04 #1	23	34	3	1	4	1
3	5	2	出入口3: (24,34) -> 组01 地图04 #1	24	34	3	1	4	1
3	5	3	出入口4: (9,6) -> 组09 地图00 #1	9	6	0	9	0	1
3	5	4	出入口5: (15,6) -> 组09 地图01 #1	15	6	3	9	1	1
3	5	5	出入口6: (12,17) -> 组09 地图03 #1	12	17	0	9	3	1
3	5	6	出入口7: (19,17) -> 组09 地图04 #1	19	17	0	9	4	1
3	5	7	出入口8: (29,17) -> 组09 地图05 #1	29	17	0	9	5	1
3	5	8	出入口9: (28,24) -> 组09 地图07 #1	28	24	0	9	7	1
3	5	9	出入口10: (14,25) -> 组09 地图06 #1	14	25	0	9	6	1
3	5	10	出入口11: (15,7) -> 组00 地图00 #0	15	7	0	0	0	0
3	6	0	出入口1: (34,21) -> 组10 地图14 #0	34	21	0	10	14	0
3	6	1	出入口2: (11,14) -> 组10 地图00 #1	11	14	0	10	0	1
3	6	2	出入口3: (15,14) -> 组10 地图00 #4	15	14	0	10	0	4
3	6	3	出入口4: (30,11) -> 组10 地图07 #1	30	11	0	10	7	1
3	6	4	出入口5: (48,11) -> 组10 地图12 #1	48	11	0	10	12	1
3	6	5	出入口6: (39,20) -> 组10 地图15 #1	39	20	0	10	15	1
3	6	6	出入口7: (11,30) -> 组10 地图16 #1	11	30	0	10	16	1
3	6	7	出入口8: (37,29) -> 组10 地图17 #1	37	29	0	10	17	1
3	6	8	出入口9: (41,29) -> 组10 地图18 #1	41	29	0	10	18	1
3	6	9	出入口10: (49,29) -> 组10 地图19 #1	49	29	0	10	19	1
3	6	10	出入口11: (29,5) -> 组10 地图07 #5	29	5	0	10	7	5
3	6	11	出入口12: (30,4) -> 组10 地图07 #5	30	4	3	10	7	5
3	6	12	出入口13: (31,5) -> 组10 地图07 #5	31	5	0	10	7	5
3	7	0	出入口1: (24,5) -> 组11 地图00 #2	24	5	0	11	0	2
3	7	1	出入口2: (33,31) -> 组11 地图07 #1	33	31	0	11	7	1
3	7	2	出入口3: (11,15) -> 组11 地图01 #1	11	15	0	11	1	1
3	7	3	出入口4: (28,16) -> 组11 地图02 #1	28	16	0	11	2	1
3	7	4	出入口5: (9,32) -> 组11 地图03 #1	9	32	0	11	3	1
3	7	5	出入口6: (14,31) -> 组11 地图04 #1	14	31	0	11	4	1
3	7	6	出入口7: (25,31) -> 组11 地图05 #1	25	31	3	11	5	1
3	7	7	出入口8: (38,31) -> 组11 地图08 #1	38	31	0	11	8	1
3	7	8	出入口9: (39,28) -> 组11 地图08 #3	39	28	3	11	8	3
3	7	9	出入口10: (39,29) -> 组11 地图08 #3	39	29	3	11	8	3
3	7	10	出入口11: (19,31) -> 组11 地图09 #0	19	31	0	11	9	0
3	8	0	出入口1: (8,3) -> 组01 地图59 #1	8	3	0	1	59	1
3	8	1	出入口2: (20,4) -> 组12 地图00 #1	20	4	0	12	0	1
3	8	2	出入口3: (8,9) -> 组12 地图01 #1	8	9	0	12	1	1
3	8	3	出入口4: (14,11) -> 组12 地图05 #0	14	11	0	12	5	0
3	8	4	出入口5: (19,11) -> 组12 地图07 #1	19	11	0	12	7	1
3	9	0	出入口1: (11,6) -> 组13 地图00 #0	11	6	0	13	0	0
3	10	0	出入口1: (33,30) -> 组01 地图47 #1	33	30	0	1	47	1
3	10	1	出入口2: (22,14) -> 组14 地图00 #1	22	14	0	14	0	1
3	10	2	出入口3: (40,12) -> 组14 地图02 #1	40	12	0	14	2	1
3	10	3	出入口4: (46,12) -> 组14 地图03 #1	46	12	0	14	3	1
3	10	4	出入口5: (27,21) -> 组14 地图04 #1	27	21	0	14	4	1
3	10	5	出入口6: (40,21) -> 组14 地图05 #1	40	21	0	14	5	1
3	10	6	出入口7: (24,38) -> 组14 地图06 #1	24	38	0	14	6	1
3	10	7	出入口8: (43,38) -> 组14 地图08 #1	43	38	0	14	8	1
3	10	8	出入口9: (8,27) -> 组19 地图00 #2	8	27	3	19	0	2
3	10	9	出入口10: (34,5) -> 组17 地图01 #2	34	5	3	17	1	2
3	10	10	出入口11: (58,27) -> 组20 地图00 #1	58	27	3	20	0	1
3	10	11	出入口12: (34,46) -> 组18 地图00 #0	34	46	3	18	0	0
3	10	12	出入口13: (35,46) -> 组18 地图00 #0	35	46	3	18	0	0
3	10	13	出入口14: (35,5) -> 组17 地图01 #2	35	5	3	17	1	2
3	10	14	出入口15: (47,21) -> 组14 地图09 #0	47	21	0	14	9	0
3	10	15	出入口16: (16,32) -> 组13 地图00 #0	16	32	0	13	0	0
3	12	0	出入口1: (14,5) -> 组32 地图00 #0	14	5	0	32	0	0
3	12	1	出入口2: (19,9) -> 组32 地图02 #0	19	9	0	32	2	0
3	12	2	出入口3: (8,11) -> 组32 地图03 #0	8	11	0	32	3	0
3	12	3	出入口4: (12,18) -> 组32 地图04 #0	12	18	3	32	4	0
3	13	0	出入口1: (39,9) -> 组33 地图00 #0	39	9	0	33	0	0
3	13	1	出入口2: (33,9) -> 组33 地图01 #0	33	9	0	33	1	0
3	13	2	出入口3: (21,7) -> 组33 地图02 #0	21	7	0	33	2	0
3	13	3	出入口4: (10,8) -> 组33 地图04 #0	10	8	3	33	4	0
3	14	0	出入口1: (3,31) -> 组34 地图00 #0	3	31	0	34	0	0
3	14	1	出入口2: (14,27) -> 组34 地图01 #0	14	27	0	34	1	0
3	14	2	出入口3: (18,12) -> 组34 地图03 #0	18	12	0	34	3	0
3	14	3	出入口4: (4,6) -> 组34 地图04 #0	4	6	0	34	4	0
3	14	4	出入口5: (12,6) -> 组34 地图05 #0	12	6	0	34	5	0
3	14	5	出入口6: (12,12) -> 组34 地图06 #0	12	12	0	34	6	0
3	14	6	出入口7: (13,19) -> 组34 地图07 #0	13	19	0	34	7	0
3	15	0	出入口1: (18,20) -> 组35 地图01 #0	18	20	0	35	1	0
3	15	1	出入口2: (12,13) -> 组35 地图00 #0	12	13	0	35	0	0
3	15	2	出入口3: (25,14) -> 组35 地图03 #0	25	14	0	35	3	0
3	15	3	出入口4: (38,12) -> 组01 地图110 #0	38	12	0	1	110	0
3	15	4	出入口5: (33,23) -> 组35 地图04 #0	33	23	0	35	4	0
3	15	5	出入口6: (25,26) -> 组35 地图06 #0	25	26	0	35	6	0
3	15	6	出入口7: (10,28) -> 组35 地图05 #0	10	28	3	35	5	0
3	15	7	出入口8: (22,26) -> 组35 地图07 #0	22	26	0	35	7	0
3	16	0	出入口1: (12,14) -> 组36 地图02 #0	12	14	3	36	2	0
3	16	1	出入口2: (18,6) -> 组36 地图00 #0	18	6	0	36	0	0
3	16	2	出入口3: (12,6) -> 组36 地图03 #0	12	6	0	36	3	0
3	16	3	出入口4: (22,9) -> 组36 地图04 #0	22	9	0	36	4	0
3	17	0	出入口1: (11,9) -> 组31 地图00 #0	11	9	0	31	0	0
3	17	1	出入口2: (5,9) -> 组31 地图02 #0	5	9	0	31	2	0
3	17	2	出入口3: (12,3) -> 组31 地图03 #0	12	3	0	31	3	0
3	17	3	出入口4: (16,13) -> 组31 地图06 #0	16	13	3	31	6	0
3	18	0	出入口1: (11,23) -> 组37 地图02 #0	11	23	3	37	2	0
3	18	1	出入口2: (11,11) -> 组37 地图00 #0	11	11	0	37	0	0
3	18	2	出入口3: (16,17) -> 组37 地图03 #0	16	17	0	37	3	0
3	18	3	出入口4: (20,11) -> 组37 地图04 #0	20	11	0	37	4	0
3	20	0	出入口1: (5,13) -> 组15 地图03 #3	5	13	3	15	3	3
3	20	1	出入口2: (6,13) -> 组15 地图03 #3	6	13	3	15	3	3
3	20	2	出入口3: (5,51) -> 组15 地图00 #1	5	51	3	15	0	1
3	20	3	出入口4: (20,6) -> 组01 地图36 #1	20	6	3	1	36	1
3	20	4	出入口5: (17,22) -> 组15 地图01 #1	17	22	0	15	1	1
3	20	5	出入口6: (18,46) -> 组15 地图02 #1	18	46	3	15	2	1
3	20	6	出入口7: (18,41) -> 组15 地图02 #3	18	41	3	15	2	3
3	20	7	出入口8: (19,41) -> 组15 地图02 #3	19	41	3	15	2	3
3	20	8	出入口9: (19,46) -> 组15 地图02 #1	19	46	3	15	2	1
3	20	9	出入口10: (6,51) -> 组15 地图00 #1	6	51	3	15	0	1
3	20	10	出入口11: (16,11) -> 组01 地图36 #2	16	11	0	1	36	2
3	22	0	出入口1: (19,5) -> 组01 地图01 #3	19	5	3	1	1	3
3	22	1	出入口2: (32,5) -> 组01 地图02 #7	32	5	0	1	2	7
3	22	2	出入口3: (12,5) -> 组16 地图00 #1	12	5	0	16	0	1
3	22	3	出入口4: (87,4) -> 组00 地图00 #0	87	4	0	0	0	0
3	23	0	出入口1: (31,31) -> 组01 地图30 #1	31	31	0	1	30	1
3	23	1	出入口2: (23,25) -> 组17 地图00 #1	23	25	0	17	0	1
3	23	2	出入口3: (24,32) -> 组17 地图01 #1	24	32	3	17	1	1
3	23	3	出入口4: (25,32) -> 组17 地图01 #1	25	32	3	17	1	1
3	23	4	出入口5: (23,16) -> 组03 地图12 #0	23	16	0	3	12	0
3	24	0	出入口1: (19,13) -> 组01 地图32 #1	19	13	0	1	32	1
3	24	1	出入口2: (12,5) -> 组18 地图00 #2	12	5	3	18	0	2
3	24	2	出入口3: (13,5) -> 组18 地图00 #2	13	5	3	18	0	2
3	25	0	出入口1: (7,14) -> 组01 地图33 #1	7	14	0	1	33	1
3	25	1	出入口2: (15,10) -> 组19 地图00 #0	15	10	3	19	0	0
3	26	0	出入口1: (13,4) -> 组01 地图35 #1	13	4	0	1	35	1
3	26	1	出入口2: (7,10) -> 组20 地图00 #2	7	10	3	20	0	2
3	28	0	出入口1: (8,19) -> 组01 地图81 #0	8	19	3	1	81	0
3	28	1	出入口2: (8,57) -> 组01 地图81 #5	8	57	3	1	81	5
3	28	2	出入口3: (7,40) -> 组01 地图95 #1	7	40	3	1	95	1
3	28	3	出入口4: (13,20) -> 组21 地图00 #1	13	20	0	21	0	1
3	28	4	出入口5: (2,37) -> 组01 地图95 #3	2	37	3	1	95	3
3	28	5	出入口6: (1,35) -> 组01 地图123 #1	1	35	3	1	123	1
3	29	0	出入口1: (6,7) -> 组01 地图38 #0	6	7	0	1	38	0
3	29	1	出入口2: (58,10) -> 组22 地图00 #0	58	10	3	22	0	0
3	29	2	出入口3: (65,10) -> 组22 地图00 #2	65	10	3	22	0	2
3	30	0	出入口1: (12,86) -> 组23 地图02 #1	12	86	0	23	2	1
3	30	1	出入口2: (14,15) -> 组23 地图00 #0	14	15	3	23	0	0
3	30	2	出入口3: (15,15) -> 组23 地图00 #1	15	15	3	23	0	1
3	30	3	出入口4: (14,21) -> 组23 地图00 #2	14	21	3	23	0	2
3	33	0	出入口1: (9,11) -> 组24 地图00 #0	9	11	3	24	0	0
3	33	1	出入口2: (16,11) -> 组24 地图00 #2	16	11	3	24	0	2
3	34	0	出入口1: (10,5) -> 组25 地图00 #1	10	5	0	25	0	1
3	34	1	出入口2: (20,6) -> 组25 地图01 #0	20	6	3	25	1	0
3	34	2	出入口3: (27,6) -> 组25 地图01 #1	27	6	3	25	1	1
3	34	3	出入口4: (20,13) -> 组25 地图01 #2	20	13	3	25	1	2
3	34	4	出入口5: (27,13) -> 组25 地图01 #3	27	13	3	25	1	3
3	36	0	出入口1: (41,9) -> 组26 地图00 #0	41	9	3	26	0	0
3	36	1	出入口2: (48,9) -> 组26 地图00 #1	48	9	3	26	0	1
3	38	0	出入口1: (60,8) -> 组01 地图83 #3	60	8	3	1	83	3
3	38	1	出入口2: (72,14) -> 组01 地图83 #4	72	14	3	1	83	4
3	41	0	出入口1: (8,5) -> 组28 地图00 #2	8	5	0	28	0	2
3	41	1	出入口2: (9,5) -> 组28 地图00 #2	9	5	0	28	0	2
3	42	0	出入口1: (5,28) -> 组01 地图39 #1	5	28	3	1	39	1
3	42	1	出入口2: (18,28) -> 组01 地图40 #6	18	28	3	1	40	6
3	42	2	出入口3: (8,153) -> 组28 地图00 #0	8	153	3	28	0	0
3	42	3	出入口4: (9,154) -> 组28 地图00 #0	9	154	0	28	0	0
3	44	0	出入口1: (51,4) -> 组30 地图00 #1	51	4	0	30	0	1
3	45	0	出入口1: (11,6) -> 组01 地图97 #0	11	6	3	1	97	0
3	45	1	出入口2: (12,6) -> 组01 地图97 #1	12	6	3	1	97	1
3	45	2	出入口3: (15,58) -> 组02 地图57 #0	15	58	3	2	57	0
3	47	0	出入口1: (12,16) -> 组40 地图00 #0	12	16	0	40	0	0
3	48	0	出入口1: (12,6) -> 组01 地图109 #0	12	6	3	1	109	0
3	48	1	出入口2: (13,6) -> 组01 地图109 #0	13	6	3	1	109	0
3	48	2	出入口3: (12,8) -> 组00 地图00 #0	12	8	0	0	0	0
3	49	0	出入口1: (16,4) -> 组02 地图34 #0	16	4	0	2	34	0
3	49	1	出入口2: (38,5) -> 组02 地图34 #1	38	5	3	2	34	1
3	49	2	出入口3: (12,13) -> 组38 地图00 #0	12	13	3	38	0	0
3	54	0	出入口1: (64,13) -> 组02 地图12 #0	64	13	3	2	12	0
3	54	1	出入口2: (39,8) -> 组39 地图00 #0	39	8	0	39	0	0
3	56	0	出入口1: (12,21) -> 组01 地图114 #0	12	21	0	1	114	0
3	58	0	出入口1: (7,21) -> 组01 地图122 #0	7	21	3	1	122	0
3	59	0	出入口1: (63,10) -> 组01 地图121 #1	63	10	3	1	121	1
3	59	1	出入口2: (64,10) -> 组01 地图121 #1	64	10	3	1	121	1
3	59	2	出入口3: (45,10) -> 组01 地图121 #4	45	10	3	1	121	4
3	59	3	出入口4: (46,10) -> 组01 地图121 #4	46	10	3	1	121	4
3	60	0	出入口1: (5,13) -> 组41 地图00 #0	5	13	0	41	0	0
3	60	1	出入口2: (11,19) -> 组41 地图01 #0	11	19	0	41	1	0
3	61	0	出入口1: (24,24) -> 组01 地图115 #0	24	24	3	1	115	0
3	62	0	出入口1: (58,7) -> 组02 地图10 #1	58	7	3	2	10	1
3	64	0	出入口1: (7,17) -> 组02 地图35 #0	7	17	5	2	35	0
3	64	1	出入口2: (14,61) -> 组42 地图00 #0	14	61	0	42	0	0
3	65	0	出入口1: (120,10) -> 组02 地图27 #0	120	10	3	2	27	0
3	65	1	出入口2: (103,10) -> 组02 地图28 #0	103	10	3	2	28	0
3	65	2	出入口3: (88,8) -> 组02 地图29 #0	88	8	3	2	29	0
3	65	3	出入口4: (44,11) -> 组02 地图30 #0	44	11	3	2	30	0
3	65	4	出入口5: (32,9) -> 组02 地图31 #0	32	9	3	2	31	0
3	65	5	出入口6: (12,15) -> 组02 地图32 #0	12	15	3	2	32	0
3	65	6	出入口7: (11,6) -> 组02 地图33 #0	11	6	3	2	33	0
4	0	0	出入口1: (5,8) -> 组03 地图00 #0	5	8	3	3	0	0
4	0	1	出入口2: (4,8) -> 组03 地图00 #0	4	8	3	3	0	0
4	0	2	出入口3: (10,2) -> 组04 地图01 #0	10	2	3	4	1	0
4	0	3	出入口4: (3,9) -> 组03 地图00 #0	3	9	0	3	0	0
4	1	0	出入口1: (10,2) -> 组04 地图00 #2	10	2	3	4	0	2
4	1	1	出入口2: (6,6) -> 组00 地图00 #0	6	6	0	0	0	0
4	1	2	出入口3: (3,2) -> 组00 地图00 #0	3	2	0	0	0	0
4	2	0	出入口1: (4,8) -> 组03 地图00 #1	4	8	3	3	0	1
4	2	1	出入口2: (5,8) -> 组03 地图00 #1	5	8	3	3	0	1
4	2	2	出入口3: (3,8) -> 组03 地图00 #1	3	8	3	3	0	1
4	3	0	出入口1: (6,12) -> 组03 地图00 #2	6	12	3	3	0	2
4	3	1	出入口2: (7,12) -> 组03 地图00 #2	7	12	3	3	0	2
4	3	2	出入口3: (5,12) -> 组03 地图00 #2	5	12	3	3	0	2
5	0	0	出入口1: (3,7) -> 组03 地图01 #1	3	7	0	3	1	1
5	0	1	出入口2: (4,7) -> 组03 地图01 #1	4	7	0	3	1	1
5	0	2	出入口3: (5,7) -> 组03 地图01 #1	5	7	3	3	1	1
5	1	0	出入口1: (16,22) -> 组03 地图01 #2	16	22	3	3	1	2
5	1	1	出入口2: (17,22) -> 组03 地图01 #2	17	22	3	3	1	2
5	1	2	出入口3: (18,22) -> 组03 地图01 #2	18	22	3	3	1	2
5	2	0	出入口1: (3,7) -> 组03 地图01 #3	3	7	0	3	1	3
5	2	1	出入口2: (4,7) -> 组03 地图01 #3	4	7	0	3	1	3
5	2	2	出入口3: (5,7) -> 组03 地图01 #3	5	7	3	3	1	3
5	3	0	出入口1: (3,7) -> 组03 地图01 #4	3	7	3	3	1	4
5	3	1	出入口2: (4,7) -> 组03 地图01 #4	4	7	3	3	1	4
5	3	2	出入口3: (5,7) -> 组03 地图01 #4	5	7	3	3	1	4
5	4	0	出入口1: (6,8) -> 组03 地图01 #0	6	8	3	3	1	0
5	4	1	出入口2: (7,8) -> 组03 地图01 #0	7	8	3	3	1	0
5	4	2	出入口3: (8,8) -> 组03 地图01 #0	8	8	3	3	1	0
5	4	3	出入口4: (1,6) -> 组05 地图05 #0	1	6	4	5	5	0
5	5	0	出入口1: (1,6) -> 组05 地图04 #3	1	6	4	5	4	3
5	5	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
5	5	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
6	0	0	出入口1: (13,9) -> 组03 地图02 #0	13	9	3	3	2	0
6	0	1	出入口2: (14,9) -> 组03 地图02 #0	14	9	3	3	2	0
6	0	2	出入口3: (15,9) -> 组03 地图02 #0	15	9	3	3	2	0
6	0	3	出入口4: (21,9) -> 组03 地图02 #1	21	9	3	3	2	1
6	0	4	出入口5: (22,9) -> 组03 地图02 #1	22	9	3	3	2	1
6	0	5	出入口6: (8,8) -> 组06 地图01 #0	8	8	3	6	1	0
6	1	0	出入口1: (11,8) -> 组06 地图00 #5	11	8	3	6	0	5
6	2	0	出入口1: (5,14) -> 组03 地图02 #2	5	14	3	3	2	2
6	2	1	出入口2: (6,14) -> 组03 地图02 #2	6	14	3	3	2	2
6	2	2	出入口3: (7,14) -> 组03 地图02 #2	7	14	3	3	2	2
6	3	0	出入口1: (3,7) -> 组03 地图02 #3	3	7	3	3	2	3
6	3	1	出入口2: (4,7) -> 组03 地图02 #3	4	7	3	3	2	3
6	3	2	出入口3: (5,7) -> 组03 地图02 #3	5	7	3	3	2	3
6	4	0	出入口1: (3,7) -> 组03 地图02 #4	3	7	0	3	2	4
6	4	1	出入口2: (4,7) -> 组03 地图02 #4	4	7	0	3	2	4
6	4	2	出入口3: (5,7) -> 组03 地图02 #4	5	7	0	3	2	4
6	5	0	出入口1: (6,8) -> 组03 地图02 #5	6	8	0	3	2	5
6	5	1	出入口2: (7,8) -> 组03 地图02 #5	7	8	3	3	2	5
6	5	2	出入口3: (8,8) -> 组03 地图02 #5	8	8	0	3	2	5
6	5	3	出入口4: (1,6) -> 组06 地图06 #0	1	6	4	6	6	0
6	6	0	出入口1: (1,6) -> 组06 地图05 #3	1	6	4	6	5	3
6	6	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
6	6	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
6	7	0	出入口1: (3,7) -> 组03 地图02 #6	3	7	0	3	2	6
6	7	1	出入口2: (4,7) -> 组03 地图02 #6	4	7	0	3	2	6
6	7	2	出入口3: (5,7) -> 组03 地图02 #6	5	7	0	3	2	6
7	0	0	出入口1: (2,9) -> 组03 地图03 #0	2	9	0	3	3	0
7	0	1	出入口2: (3,8) -> 组03 地图03 #0	3	8	3	3	3	0
7	0	2	出入口3: (4,9) -> 组03 地图03 #0	4	9	0	3	3	0
7	0	3	出入口4: (3,1) -> 组03 地图03 #8	3	1	3	3	3	8
7	1	0	出入口1: (2,7) -> 组03 地图03 #1	2	7	0	3	3	1
7	1	1	出入口2: (3,7) -> 组03 地图03 #1	3	7	0	3	3	1
7	1	2	出入口3: (4,7) -> 组03 地图03 #1	4	7	1	3	3	1
7	1	3	出入口4: (4,1) -> 组03 地图03 #9	4	1	0	3	3	9
7	2	0	出入口1: (3,7) -> 组03 地图03 #2	3	7	0	3	3	2
7	2	1	出入口2: (4,7) -> 组03 地图03 #2	4	7	0	3	3	2
7	2	2	出入口3: (5,7) -> 组03 地图03 #2	5	7	0	3	3	2
7	3	0	出入口1: (6,8) -> 组03 地图03 #3	6	8	0	3	3	3
7	3	1	出入口2: (7,8) -> 组03 地图03 #3	7	8	0	3	3	3
7	3	2	出入口3: (8,8) -> 组03 地图03 #3	8	8	0	3	3	3
7	3	3	出入口4: (1,6) -> 组07 地图04 #0	1	6	4	7	4	0
7	4	0	出入口1: (1,6) -> 组07 地图03 #3	1	6	4	7	3	3
7	4	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
7	4	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
7	5	0	出入口1: (7,18) -> 组03 地图03 #4	7	18	3	3	3	4
7	5	1	出入口2: (8,18) -> 组03 地图03 #4	8	18	3	3	3	4
7	5	2	出入口3: (9,18) -> 组03 地图03 #4	9	18	3	3	3	4
7	6	0	出入口1: (4,9) -> 组03 地图03 #5	4	9	0	3	3	5
7	6	1	出入口2: (5,8) -> 组03 地图03 #5	5	8	3	3	3	5
7	6	2	出入口3: (6,9) -> 组03 地图03 #5	6	9	0	3	3	5
7	7	0	出入口1: (3,7) -> 组03 地图03 #6	3	7	3	3	3	6
7	7	1	出入口2: (4,7) -> 组03 地图03 #6	4	7	3	3	3	6
7	7	2	出入口3: (5,7) -> 组03 地图03 #6	5	7	3	3	3	6
7	8	0	出入口1: (4,7) -> 组03 地图03 #12	4	7	3	3	3	12
7	9	0	出入口1: (4,7) -> 组03 地图03 #13	4	7	3	3	3	13
8	0	0	出入口1: (6,8) -> 组03 地图04 #1	6	8	3	3	4	1
8	0	1	出入口2: (7,8) -> 组03 地图04 #1	7	8	3	3	4	1
8	0	2	出入口3: (8,8) -> 组03 地图04 #1	8	8	3	3	4	1
